season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,day,month,hour,is_weekend
2,0,6,21,0,0,1,1,0.64,0.6061,0.73,0.1642,206,20,6,21,0
2,0,6,22,0,0,1,2,0.64,0.6061,0.73,0.2239,130,20,6,22,0
2,0,6,23,0,0,1,1,0.62,0.5909,0.78,0.2537,60,20,6,23,0
3,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1642,33,21,6,0,0
3,0,6,1,0,1,1,3,0.62,0.5909,0.78,0.1642,14,21,6,1,0
3,0,6,2,0,1,1,3,0.62,0.5758,0.83,0.1642,6,21,6,2,0
3,0,6,3,0,1,1,3,0.62,0.5758,0.83,0.1642,2,21,6,3,0
3,0,6,4,0,1,1,2,0.6,0.5455,0.88,0.1045,9,21,6,4,0
3,0,6,5,0,1,1,2,0.6,0.5455,0.88,0.1343,25,21,6,5,0
3,0,6,6,0,1,1,2,0.6,0.5455,0.88,0.1343,115,21,6,6,0
3,0,6,7,0,1,1,2,0.6,0.5152,0.94,0.0,309,21,6,7,0
3,0,6,8,0,1,1,2,0.62,0.5606,0.88,0.1045,401,21,6,8,0
3,0,6,9,0,1,1,2,0.62,0.5606,0.88,0.2537,275,21,6,9,0
3,0,6,10,0,1,1,2,0.64,0.5758,0.83,0.194,161,21,6,10,0
3,0,6,11,0,1,1,1,0.66,0.6061,0.83,0.1642,171,21,6,11,0
3,0,6,12,0,1,1,1,0.7,0.6667,0.74,0.1642,189,21,6,12,0
3,0,6,13,0,1,1,1,0.74,0.697,0.66,0.1642,207,21,6,13,0
3,0,6,14,0,1,1,1,0.76,0.7121,0.62,0.2239,152,21,6,14,0
3,0,6,15,0,1,1,1,0.78,0.7424,0.59,0.2537,170,21,6,15,0
3,0,6,16,0,1,1,1,0.8,0.7727,0.59,0.2239,335,21,6,16,0
3,0,6,17,0,1,1,1,0.78,0.7576,0.66,0.2239,572,21,6,17,0
3,0,6,18,0,1,1,2,0.76,0.7273,0.7,0.2537,536,21,6,18,0
3,0,6,19,0,1,1,2,0.74,0.7121,0.74,0.2239,425,21,6,19,0
3,0,6,20,0,1,1,3,0.74,0.697,0.7,0.2239,326,21,6,20,0
3,0,6,21,0,1,1,1,0.72,0.697,0.74,0.194,229,21,6,21,0
3,0,6,22,0,1,1,1,0.7,0.6667,0.79,0.1045,109,21,6,22,0
3,0,6,23,0,1,1,1,0.7,0.6667,0.74,0.1045,64,21,6,23,0
3,0,6,0,0,2,1,1,0.66,0.6061,0.78,0.194,33,22,6,0,0
3,0,6,1,0,2,1,1,0.66,0.6061,0.78,0.1343,21,22,6,1,0
3,0,6,2,0,2,1,1,0.66,0.6061,0.78,0.0,7,22,6,2,0
3,0,6,3,0,2,1,1,0.66,0.6061,0.78,0.1343,7,22,6,3,0
3,0,6,4,0,2,1,1,0.64,0.5758,0.83,0.0,11,22,6,4,0
3,0,6,5,0,2,1,1,0.64,0.5758,0.89,0.0,23,22,6,5,0
3,0,6,6,0,2,1,1,0.66,0.6061,0.83,0.0,122,22,6,6,0
3,0,6,7,0,2,1,1,0.7,0.6667,0.79,0.0,311,22,6,7,0
3,0,6,8,0,2,1,1,0.72,0.697,0.74,0.1045,423,22,6,8,0
3,0,6,9,0,2,1,1,0.72,0.697,0.79,0.1642,219,22,6,9,0
3,0,6,10,0,2,1,1,0.74,0.697,0.7,0.2537,135,22,6,10,0
3,0,6,11,0,2,1,1,0.74,0.697,0.7,0.1642,145,22,6,11,0
3,0,6,12,0,2,1,2,0.8,0.7727,0.59,0.2239,188,22,6,12,0
3,0,6,13,0,2,1,2,0.82,0.7879,0.56,0.2537,147,22,6,13,0
3,0,6,14,0,2,1,2,0.82,0.7727,0.52,0.2836,145,22,6,14,0
3,0,6,15,0,2,1,2,0.82,0.7879,0.56,0.2836,146,22,6,15,0
3,0,6,16,0,2,1,2,0.82,0.803,0.59,0.3284,258,22,6,16,0
3,0,6,17,0,2,1,2,0.8,0.7576,0.55,0.3881,529,22,6,17,0
3,0,6,18,0,2,1,2,0.8,0.7727,0.59,0.2537,513,22,6,18,0
3,0,6,19,0,2,1,2,0.8,0.7424,0.52,0.2537,342,22,6,19,0
3,0,6,20,0,2,1,1,0.74,0.7121,0.74,0.1343,282,22,6,20,0
3,0,6,21,0,2,1,1,0.74,0.7121,0.79,0.1642,247,22,6,21,0
3,0,6,22,0,2,1,2,0.72,0.697,0.79,0.194,148,22,6,22,0
3,0,6,23,0,2,1,2,0.72,0.697,0.79,0.2239,105,22,6,23,0
3,0,6,0,0,3,1,1,0.72,0.697,0.79,0.2239,49,23,6,0,0
3,0,6,1,0,3,1,1,0.72,0.697,0.74,0.2239,31,23,6,1,0
3,0,6,2,0,3,1,1,0.72,0.697,0.74,0.2239,4,23,6,2,0
3,0,6,3,0,3,1,2,0.72,0.697,0.74,0.1642,5,23,6,3,0
3,0,6,4,0,3,1,2,0.7,0.6667,0.79,0.1343,7,23,6,4,0
3,0,6,5,0,3,1,1,0.72,0.697,0.74,0.1642,24,23,6,5,0
3,0,6,6,0,3,1,1,0.72,0.697,0.74,0.1642,100,23,6,6,0
3,0,6,7,0,3,1,2,0.72,0.697,0.74,0.1343,327,23,6,7,0
3,0,6,8,0,3,1,2,0.74,0.697,0.7,0.194,432,23,6,8,0
3,0,6,9,0,3,1,2,0.74,0.697,0.7,0.1343,227,23,6,9,0
3,0,6,10,0,3,1,2,0.76,0.7273,0.66,0.1343,127,23,6,10,0
3,0,6,11,0,3,1,3,0.76,0.7273,0.66,0.2537,136,23,6,11,0
3,0,6,12,0,3,1,2,0.76,0.7273,0.66,0.2836,160,23,6,12,0
3,0,6,13,0,3,1,2,0.76,0.7121,0.62,0.2836,186,23,6,13,0
3,0,6,14,0,3,1,2,0.76,0.7273,0.66,0.2985,149,23,6,14,0
3,0,6,15,0,3,1,2,0.76,0.697,0.52,0.3582,189,23,6,15,0
3,0,6,16,0,3,1,2,0.74,0.6818,0.62,0.2985,275,23,6,16,0
3,0,6,17,0,3,1,2,0.72,0.6818,0.7,0.3582,569,23,6,17,0
3,0,6,18,0,3,1,1,0.72,0.6818,0.7,0.4179,540,23,6,18,0
3,0,6,19,0,3,1,1,0.72,0.6818,0.7,0.3582,400,23,6,19,0
3,0,6,20,0,3,1,1,0.7,0.6667,0.74,0.2239,352,23,6,20,0
3,0,6,21,0,3,1,1,0.7,0.6667,0.74,0.194,234,23,6,21,0
3,0,6,22,0,3,1,2,0.7,0.6667,0.74,0.2239,162,23,6,22,0
3,0,6,23,0,3,1,1,0.7,0.6667,0.74,0.2836,105,23,6,23,0
3,0,6,0,0,4,1,1,0.68,0.6364,0.79,0.194,63,24,6,0,0
3,0,6,1,0,4,1,1,0.66,0.6061,0.83,0.3284,28,24,6,1,0
3,0,6,2,0,4,1,1,0.66,0.6061,0.83,0.3284,14,24,6,2,0
3,0,6,3,0,4,1,1,0.66,0.6061,0.83,0.1642,5,24,6,3,0
3,0,6,4,0,4,1,1,0.66,0.6061,0.83,0.0896,9,24,6,4,0
3,0,6,5,0,4,1,1,0.64,0.5758,0.89,0.0896,20,24,6,5,0
3,0,6,6,0,4,1,1,0.66,0.6061,0.83,0.1343,91,24,6,6,0
3,0,6,7,0,4,1,2,0.66,0.6061,0.83,0.2239,268,24,6,7,0
3,0,6,8,0,4,1,1,0.7,0.6667,0.74,0.2239,466,24,6,8,0
3,0,6,9,0,4,1,1,0.74,0.6818,0.62,0.1343,231,24,6,9,0
3,0,6,10,0,4,1,1,0.8,0.7273,0.43,0.2836,145,24,6,10,0
3,0,6,11,0,4,1,1,0.8,0.7121,0.38,0.3284,203,24,6,11,0
3,0,6,12,0,4,1,1,0.8,0.7121,0.41,0.2836,201,24,6,12,0
3,0,6,13,0,4,1,1,0.8,0.7121,0.36,0.2239,221,24,6,13,0
3,0,6,14,0,4,1,1,0.78,0.697,0.43,0.2836,229,24,6,14,0
3,0,6,15,0,4,1,1,0.82,0.7273,0.34,0.3881,216,24,6,15,0
3,0,6,16,0,4,1,1,0.8,0.697,0.33,0.4179,327,24,6,16,0
3,0,6,17,0,4,1,1,0.76,0.6667,0.37,0.2537,557,24,6,17,0
3,0,6,18,0,4,1,1,0.76,0.6667,0.37,0.2985,452,24,6,18,0
3,0,6,19,0,4,1,1,0.74,0.6515,0.4,0.2239,385,24,6,19,0
3,0,6,20,0,4,1,1,0.72,0.6515,0.45,0.1642,288,24,6,20,0
3,0,6,21,0,4,1,1,0.7,0.6515,0.48,0.1343,233,24,6,21,0
3,0,6,22,0,4,1,1,0.7,0.6515,0.48,0.0,167,24,6,22,0
3,0,6,23,0,4,1,1,0.68,0.6364,0.51,0.1343,172,24,6,23,0
3,0,6,0,0,5,0,1,0.68,0.6364,0.47,0.1642,116,25,6,0,1
3,0,6,1,0,5,0,1,0.66,0.6212,0.5,0.1642,95,25,6,1,1
3,0,6,2,0,5,0,2,0.66,0.6212,0.5,0.194,59,25,6,2,1
3,0,6,3,0,5,0,1,0.64,0.6212,0.57,0.194,39,25,6,3,1
3,0,6,4,0,5,0,1,0.64,0.6212,0.57,0.194,11,25,6,4,1
3,0,6,5,0,5,0,1,0.62,0.6061,0.61,0.1343,14,25,6,5,1
3,0,6,6,0,5,0,1,0.64,0.6212,0.57,0.2239,29,25,6,6,1
3,0,6,7,0,5,0,1,0.64,0.6212,0.57,0.2836,42,25,6,7,1
3,0,6,8,0,5,0,1,0.7,0.6515,0.48,0.2537,112,25,6,8,1
3,0,6,9,0,5,0,1,0.72,0.6515,0.45,0.2537,186,25,6,9,1
3,0,6,10,0,5,0,1,0.72,0.6515,0.45,0.194,302,25,6,10,1
3,0,6,11,0,5,0,1,0.74,0.6667,0.42,0.0,331,25,6,11,1
3,0,6,12,0,5,0,1,0.74,0.6515,0.4,0.2836,392,25,6,12,1
3,0,6,13,0,5,0,1,0.74,0.6515,0.4,0.2836,371,25,6,13,1
3,0,6,14,0,5,0,1,0.74,0.6667,0.45,0.2985,383,25,6,14,1
3,0,6,15,0,5,0,1,0.74,0.6667,0.45,0.0,392,25,6,15,1
3,0,6,16,0,5,0,1,0.76,0.6818,0.43,0.2985,410,25,6,16,1
3,0,6,17,0,5,0,1,0.74,0.6667,0.42,0.2239,399,25,6,17,1
3,0,6,18,0,5,0,1,0.72,0.6515,0.45,0.2537,307,25,6,18,1
3,0,6,19,0,5,0,1,0.72,0.6667,0.48,0.2836,375,25,6,19,1
3,0,6,20,0,5,0,1,0.7,0.6515,0.48,0.194,269,25,6,20,1
3,0,6,21,0,5,0,1,0.68,0.6364,0.51,0.1642,202,25,6,21,1
3,0,6,22,0,5,0,1,0.68,0.6364,0.47,0.194,187,25,6,22,1
3,0,6,23,0,5,0,2,0.66,0.6212,0.5,0.2985,179,25,6,23,1
3,0,6,0,0,6,0,1,0.64,0.6212,0.53,0.0,115,26,6,0,1
3,0,6,1,0,6,0,1,0.64,0.6212,0.53,0.1045,90,26,6,1,1
3,0,6,2,0,6,0,1,0.62,0.6212,0.57,0.1045,87,26,6,2,1
3,0,6,3,0,6,0,1,0.6,0.6061,0.64,0.1045,34,26,6,3,1
3,0,6,4,0,6,0,1,0.6,0.6061,0.64,0.0896,11,26,6,4,1
3,0,6,5,0,6,0,1,0.6,0.6061,0.64,0.0,12,26,6,5,1
3,0,6,6,0,6,0,1,0.6,0.6061,0.64,0.0,20,26,6,6,1
3,0,6,7,0,6,0,1,0.62,0.6061,0.61,0.0,51,26,6,7,1
3,0,6,8,0,6,0,1,0.64,0.6212,0.61,0.194,107,26,6,8,1
3,0,6,9,0,6,0,1,0.66,0.6212,0.54,0.0896,206,26,6,9,1
3,0,6,10,0,6,0,1,0.72,0.6667,0.48,0.1045,332,26,6,10,1
3,0,6,11,0,6,0,1,0.72,0.6515,0.45,0.1343,346,26,6,11,1
3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.1642,443,26,6,12,1
3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.0,442,26,6,13,1
3,0,6,14,0,6,0,1,0.74,0.6515,0.4,0.1343,443,26,6,14,1
3,0,6,15,0,6,0,1,0.74,0.6515,0.4,0.0,403,26,6,15,1
3,0,6,16,0,6,0,1,0.74,0.6667,0.42,0.194,455,26,6,16,1
3,0,6,17,0,6,0,2,0.72,0.6515,0.42,0.1642,421,26,6,17,1
3,0,6,18,0,6,0,2,0.72,0.6515,0.45,0.2537,382,26,6,18,1
3,0,6,19,0,6,0,2,0.72,0.6667,0.48,0.1343,317,26,6,19,1
3,0,6,20,0,6,0,2,0.7,0.6515,0.48,0.1045,213,26,6,20,1
3,0,6,21,0,6,0,2,0.7,0.6515,0.54,0.1045,183,26,6,21,1
3,0,6,22,0,6,0,1,0.7,0.6515,0.51,0.0,114,26,6,22,1
3,0,6,23,0,6,0,1,0.7,0.6515,0.54,0.0896,78,26,6,23,1
3,0,6,0,0,0,1,3,0.64,0.6061,0.73,0.2836,32,27,6,0,0
3,0,6,1,0,0,1,2,0.62,0.5909,0.78,0.1343,15,27,6,1,0
3,0,6,2,0,0,1,3,0.62,0.5909,0.78,0.1343,6,27,6,2,0
3,0,6,3,0,0,1,3,0.62,0.5909,0.78,0.1343,2,27,6,3,0
3,0,6,4,0,0,1,2,0.6,0.5606,0.83,0.1642,9,27,6,4,0
3,0,6,5,0,0,1,2,0.62,0.5758,0.83,0.1642,22,27,6,5,0
3,0,6,6,0,0,1,2,0.62,0.5909,0.78,0.1642,94,27,6,6,0
3,0,6,7,0,0,1,2,0.64,0.6061,0.73,0.2239,261,27,6,7,0
3,0,6,8,0,0,1,1,0.66,0.6212,0.74,0.194,447,27,6,8,0
3,0,6,9,0,0,1,2,0.72,0.6667,0.54,0.0,187,27,6,9,0
3,0,6,10,0,0,1,2,0.72,0.6667,0.54,0.1343,150,27,6,10,0
3,0,6,11,0,0,1,2,0.7,0.6515,0.58,0.0,150,27,6,11,0
3,0,6,12,0,0,1,2,0.72,0.6667,0.54,0.0,170,27,6,12,0
3,0,6,13,0,0,1,2,0.72,0.6667,0.58,0.2239,164,27,6,13,0
3,0,6,14,0,0,1,2,0.72,0.6667,0.58,0.0896,158,27,6,14,0
3,0,6,15,0,0,1,2,0.74,0.6818,0.55,0.0,202,27,6,15,0
3,0,6,16,0,0,1,1,0.74,0.6818,0.55,0.1045,275,27,6,16,0
3,0,6,17,0,0,1,1,0.74,0.6818,0.55,0.1343,604,27,6,17,0
3,0,6,18,0,0,1,1,0.74,0.6667,0.51,0.0,591,27,6,18,0
3,0,6,19,0,0,1,1,0.72,0.6818,0.62,0.194,396,27,6,19,0
3,0,6,20,0,0,1,1,0.7,0.6515,0.65,0.1045,305,27,6,20,0
3,0,6,21,0,0,1,1,0.7,0.6515,0.65,0.0,242,27,6,21,0
3,0,6,22,0,0,1,1,0.68,0.6364,0.69,0.0,145,27,6,22,0
3,0,6,23,0,0,1,1,0.68,0.6364,0.69,0.0,81,27,6,23,0
3,0,6,0,0,1,1,2,0.66,0.6061,0.78,0.1343,30,28,6,0,0
3,0,6,1,0,1,1,1,0.66,0.6212,0.74,0.0,13,28,6,1,0
3,0,6,2,0,1,1,2,0.66,0.6212,0.74,0.0,11,28,6,2,0
3,0,6,3,0,1,1,2,0.66,0.6212,0.74,0.0,2,28,6,3,0
3,0,6,4,0,1,1,1,0.66,0.6212,0.74,0.0,8,28,6,4,0
3,0,6,5,0,1,1,1,0.66,0.6061,0.78,0.0,21,28,6,5,0
3,0,6,6,0,1,1,1,0.66,0.6061,0.83,0.1642,124,28,6,6,0
3,0,6,7,0,1,1,1,0.68,0.6364,0.83,0.194,347,28,6,7,0
3,0,6,8,0,1,1,1,0.7,0.6667,0.79,0.1642,456,28,6,8,0
3,0,6,9,0,1,1,1,0.74,0.697,0.7,0.0,246,28,6,9,0
3,0,6,10,0,1,1,1,0.8,0.7424,0.49,0.1642,157,28,6,10,0
3,0,6,11,0,1,1,1,0.82,0.7576,0.46,0.0,167,28,6,11,0
3,0,6,12,0,1,1,1,0.84,0.7727,0.47,0.2239,202,28,6,12,0
3,0,6,13,0,1,1,1,0.84,0.7576,0.44,0.0,189,28,6,13,0
3,0,6,14,0,1,1,1,0.86,0.7879,0.44,0.2239,160,28,6,14,0
3,0,6,15,0,1,1,1,0.86,0.7879,0.41,0.0,166,28,6,15,0
3,0,6,16,0,1,1,1,0.86,0.803,0.47,0.2836,261,28,6,16,0
3,0,6,17,0,1,1,3,0.82,0.7879,0.56,0.2836,579,28,6,17,0
3,0,6,18,0,1,1,3,0.8,0.7576,0.55,0.2985,504,28,6,18,0
3,0,6,19,0,1,1,2,0.74,0.6818,0.58,0.4627,299,28,6,19,0
3,0,6,20,0,1,1,1,0.74,0.6818,0.62,0.0,296,28,6,20,0
3,0,6,21,0,1,1,1,0.74,0.697,0.66,0.2836,195,28,6,21,0
3,0,6,22,0,1,1,1,0.7,0.6515,0.7,0.2985,134,28,6,22,0
3,0,6,23,0,1,1,1,0.7,0.6515,0.7,0.2836,81,28,6,23,0
3,0,6,0,0,2,1,2,0.68,0.6364,0.79,0.2836,36,29,6,0,0
3,0,6,1,0,2,1,1,0.68,0.6364,0.79,0.2985,28,29,6,1,0
3,0,6,2,0,2,1,1,0.66,0.6061,0.83,0.2239,16,29,6,2,0
3,0,6,3,0,2,1,2,0.66,0.6061,0.83,0.1045,5,29,6,3,0
3,0,6,4,0,2,1,1,0.66,0.6061,0.83,0.1045,5,29,6,4,0
3,0,6,5,0,2,1,1,0.64,0.5758,0.83,0.194,22,29,6,5,0
3,0,6,6,0,2,1,1,0.66,0.6212,0.69,0.2985,116,29,6,6,0
3,0,6,7,0,2,1,1,0.7,0.6515,0.54,0.2239,336,29,6,7,0
3,0,6,8,0,2,1,1,0.7,0.6515,0.48,0.2836,540,29,6,8,0
3,0,6,9,0,2,1,1,0.72,0.6515,0.45,0.3881,221,29,6,9,0
3,0,6,10,0,2,1,1,0.74,0.6667,0.42,0.2836,126,29,6,10,0
3,0,6,11,0,2,1,1,0.76,0.6667,0.35,0.2239,170,29,6,11,0
3,0,6,12,0,2,1,1,0.76,0.6667,0.35,0.2537,243,29,6,12,0
3,0,6,13,0,2,1,1,0.8,0.697,0.31,0.3284,231,29,6,13,0
3,0,6,14,0,2,1,1,0.8,0.697,0.31,0.194,188,29,6,14,0
3,0,6,15,0,2,1,1,0.82,0.7121,0.3,0.1642,189,29,6,15,0
3,0,6,16,0,2,1,1,0.82,0.7121,0.3,0.4179,328,29,6,16,0
3,0,6,17,0,2,1,1,0.82,0.7121,0.26,0.4179,570,29,6,17,0
3,0,6,18,0,2,1,1,0.8,0.697,0.29,0.2985,588,29,6,18,0
3,0,6,19,0,2,1,1,0.76,0.6667,0.35,0.3881,401,29,6,19,0
3,0,6,20,0,2,1,1,0.74,0.6515,0.37,0.2985,333,29,6,20,0
3,0,6,21,0,2,1,1,0.72,0.6515,0.39,0.2239,221,29,6,21,0
3,0,6,22,0,2,1,1,0.7,0.6364,0.42,0.194,183,29,6,22,0
3,0,6,23,0,2,1,1,0.68,0.6364,0.47,0.194,129,29,6,23,0
3,0,6,0,0,3,1,1,0.66,0.6212,0.5,0.1642,54,30,6,0,0
3,0,6,1,0,3,1,1,0.64,0.6212,0.53,0.1343,32,30,6,1,0
3,0,6,2,0,3,1,1,0.62,0.6212,0.57,0.1343,8,30,6,2,0
3,0,6,3,0,3,1,1,0.6,0.6061,0.6,0.1642,9,30,6,3,0
3,0,6,4,0,3,1,1,0.58,0.5455,0.64,0.1343,6,30,6,4,0
3,0,6,5,0,3,1,1,0.58,0.5455,0.64,0.2537,25,30,6,5,0
3,0,6,6,0,3,1,1,0.6,0.6061,0.64,0.2537,123,30,6,6,0
3,0,6,7,0,3,1,1,0.62,0.6061,0.61,0.2239,320,30,6,7,0
3,0,6,8,0,3,1,1,0.68,0.6364,0.47,0.2239,555,30,6,8,0
3,0,6,9,0,3,1,1,0.7,0.6364,0.42,0.2239,260,30,6,9,0
3,0,6,10,0,3,1,1,0.72,0.6515,0.42,0.194,132,30,6,10,0
3,0,6,11,0,3,1,1,0.74,0.6515,0.37,0.1343,169,30,6,11,0
3,0,6,12,0,3,1,1,0.76,0.6667,0.35,0.1642,233,30,6,12,0
3,0,6,13,0,3,1,1,0.76,0.6667,0.33,0.194,232,30,6,13,0
3,0,6,14,0,3,1,1,0.78,0.6818,0.31,0.194,163,30,6,14,0
3,0,6,15,0,3,1,1,0.78,0.6667,0.25,0.2537,240,30,6,15,0
3,0,6,16,0,3,1,1,0.8,0.697,0.26,0.1343,323,30,6,16,0
3,0,6,17,0,3,1,1,0.78,0.6818,0.27,0.3582,594,30,6,17,0
3,0,6,18,0,3,1,1,0.76,0.6667,0.29,0.2537,586,30,6,18,0
3,0,6,19,0,3,1,1,0.74,0.6515,0.33,0.194,455,30,6,19,0
3,0,6,20,0,3,1,1,0.74,0.6515,0.33,0.194,340,30,6,20,0
3,0,6,21,0,3,1,1,0.72,0.6515,0.37,0.1045,323,30,6,21,0
3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.1642,207,30,6,22,0
3,0,6,23,0,3,1,1,0.66,0.6212,0.5,0.0,126,30,6,23,0
3,0,7,0,0,4,1,1,0.66,0.6212,0.5,0.0,68,1,7,0,0
3,0,7,1,0,4,1,1,0.66,0.6212,0.5,0.0,31,1,7,1,0
3,0,7,2,0,4,1,1,0.62,0.6061,0.69,0.0,13,1,7,2,0
3,0,7,3,0,4,1,1,0.64,0.6212,0.53,0.0,11,1,7,3,0
3,0,7,4,0,4,1,1,0.62,0.6212,0.57,0.0,6,1,7,4,0
3,0,7,5,0,4,1,1,0.6,0.6061,0.64,0.1343,30,1,7,5,0
3,0,7,6,0,4,1,1,0.62,0.6061,0.61,0.1343,108,1,7,6,0
3,0,7,7,0,4,1,1,0.66,0.6212,0.54,0.1045,243,1,7,7,0
3,0,7,8,0,4,1,1,0.7,0.6364,0.42,0.1642,492,1,7,8,0
3,0,7,9,0,4,1,1,0.74,0.6515,0.35,0.1642,260,1,7,9,0
3,0,7,10,0,4,1,1,0.76,0.6667,0.33,0.1642,170,1,7,10,0
3,0,7,11,0,4,1,1,0.8,0.697,0.26,0.0,214,1,7,11,0
3,0,7,12,0,4,1,1,0.8,0.697,0.26,0.0,263,1,7,12,0
3,0,7,13,0,4,1,1,0.8,0.6818,0.24,0.0,292,1,7,13,0
3,0,7,14,0,4,1,1,0.82,0.697,0.23,0.194,303,1,7,14,0
3,0,7,15,0,4,1,1,0.82,0.697,0.21,0.2537,381,1,7,15,0
3,0,7,16,0,4,1,1,0.82,0.697,0.17,0.0,427,1,7,16,0
3,0,7,17,0,4,1,1,0.82,0.697,0.21,0.194,461,1,7,17,0
3,0,7,18,0,4,1,1,0.8,0.6818,0.24,0.2537,422,1,7,18,0
3,0,7,19,0,4,1,1,0.78,0.6667,0.25,0.194,318,1,7,19,0
3,0,7,20,0,4,1,1,0.72,0.6515,0.42,0.2239,269,1,7,20,0
3,0,7,21,0,4,1,1,0.7,0.6364,0.45,0.194,218,1,7,21,0
3,0,7,22,0,4,1,1,0.7,0.6364,0.42,0.0,222,1,7,22,0
3,0,7,23,0,4,1,1,0.68,0.6364,0.47,0.0896,140,1,7,23,0
3,0,7,0,0,5,0,1,0.68,0.6364,0.47,0.0896,115,2,7,0,1
3,0,7,1,0,5,0,1,0.66,0.6212,0.54,0.0,78,2,7,1,1
3,0,7,2,0,5,0,1,0.64,0.6212,0.53,0.0,52,2,7,2,1
3,0,7,3,0,5,0,1,0.64,0.6212,0.53,0.0,26,2,7,3,1
3,0,7,4,0,5,0,1,0.62,0.6061,0.61,0.0,11,2,7,4,1
3,0,7,5,0,5,0,1,0.58,0.5455,0.73,0.1045,14,2,7,5,1
3,0,7,6,0,5,0,1,0.62,0.6061,0.69,0.1045,32,2,7,6,1
3,0,7,7,0,5,0,1,0.64,0.6061,0.65,0.0,45,2,7,7,1
3,0,7,8,0,5,0,1,0.68,0.6364,0.57,0.0,132,2,7,8,1
3,0,7,9,0,5,0,1,0.74,0.6667,0.51,0.0896,179,2,7,9,1
3,0,7,10,0,5,0,1,0.8,0.7121,0.36,0.0,271,2,7,10,1
3,0,7,11,0,5,0,1,0.8,0.7121,0.36,0.0896,357,2,7,11,1
3,0,7,12,0,5,0,1,0.82,0.7121,0.3,0.1343,374,2,7,12,1
3,0,7,13,0,5,0,1,0.82,0.7121,0.3,0.1045,404,2,7,13,1
3,0,7,14,0,5,0,1,0.84,0.7121,0.2,0.0,392,2,7,14,1
3,0,7,15,0,5,0,1,0.86,0.7273,0.19,0.1642,331,2,7,15,1
3,0,7,16,0,5,0,1,0.88,0.7424,0.22,0.2239,398,2,7,16,1
3,0,7,17,0,5,0,1,0.84,0.7273,0.3,0.2239,349,2,7,17,1
3,0,7,18,0,5,0,1,0.82,0.7121,0.3,0.2836,383,2,7,18,1
3,0,7,19,0,5,0,1,0.8,0.697,0.33,0.2239,305,2,7,19,1
3,0,7,20,0,5,0,1,0.76,0.6818,0.45,0.2836,284,2,7,20,1
3,0,7,21,0,5,0,1,0.74,0.6667,0.48,0.194,232,2,7,21,1
3,0,7,22,0,5,0,1,0.72,0.6667,0.51,0.1642,201,2,7,22,1
3,0,7,23,0,5,0,1,0.72,0.6667,0.54,0.2836,154,2,7,23,1
3,0,7,0,0,6,0,1,0.7,0.6515,0.58,0.2239,144,3,7,0,1
3,0,7,1,0,6,0,2,0.7,0.6515,0.61,0.1642,78,3,7,1,1
3,0,7,2,0,6,0,1,0.7,0.6515,0.58,0.194,69,3,7,2,1
3,0,7,3,0,6,0,3,0.68,0.6364,0.65,0.0896,33,3,7,3,1
3,0,7,4,0,6,0,3,0.68,0.6364,0.65,0.0896,5,3,7,4,1
3,0,7,5,0,6,0,3,0.62,0.5758,0.83,0.194,1,3,7,5,1
3,0,7,6,0,6,0,2,0.62,0.5455,0.94,0.0896,3,3,7,6,1
3,0,7,7,0,6,0,2,0.64,0.5758,0.89,0.194,25,3,7,7,1
3,0,7,8,0,6,0,1,0.68,0.6364,0.79,0.2239,92,3,7,8,1
3,0,7,9,0,6,0,1,0.7,0.6667,0.74,0.2537,181,3,7,9,1
3,0,7,10,0,6,0,1,0.74,0.697,0.66,0.1642,264,3,7,10,1
3,0,7,11,0,6,0,1,0.76,0.7121,0.62,0.1045,390,3,7,11,1
3,0,7,12,0,6,0,1,0.8,0.7576,0.55,0.1045,404,3,7,12,1
3,0,7,13,0,6,0,1,0.8,0.7727,0.59,0.2239,421,3,7,13,1
3,0,7,14,0,6,0,1,0.82,0.7879,0.56,0.2537,375,3,7,14,1
3,0,7,15,0,6,0,1,0.84,0.803,0.53,0.2985,376,3,7,15,1
3,0,7,16,0,6,0,1,0.84,0.803,0.53,0.2985,414,3,7,16,1
3,0,7,17,0,6,0,3,0.8,0.7424,0.49,0.8507,358,3,7,17,1
3,0,7,18,0,6,0,3,0.8,0.7424,0.49,0.8507,181,3,7,18,1
3,0,7,19,0,6,0,2,0.66,0.6061,0.83,0.194,183,3,7,19,1
3,0,7,20,0,6,0,3,0.66,0.6061,0.83,0.0,176,3,7,20,1
3,0,7,21,0,6,0,2,0.66,0.6061,0.83,0.1642,167,3,7,21,1
3,0,7,22,0,6,0,2,0.66,0.6061,0.78,0.1045,162,3,7,22,1
3,0,7,23,0,6,0,1,0.64,0.5758,0.83,0.1642,147,3,7,23,1
3,0,7,0,1,0,0,1,0.64,0.5758,0.83,0.1343,140,4,7,0,0
3,0,7,1,1,0,0,1,0.64,0.5758,0.83,0.0896,119,4,7,1,0
3,0,7,2,1,0,0,1,0.64,0.5758,0.83,0.0,63,4,7,2,0
3,0,7,3,1,0,0,1,0.64,0.5909,0.78,0.0,26,4,7,3,0
